City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
213,rustaq,23.3908,57.4244,34.07000000000005,30,94,1.27,OM,1688866256
214,sarkand,45.41,79.9186,20.05000000000001,66,97,1.93,KZ,1688866256
215,puerto aysen,-45.4,-72.7,0.18999999999999773,99,100,1.25,CL,1688866257
216,pacific grove,36.6177,-121.9166,24.450000000000045,76,40,6.69,US,1688865971
217,igrim,63.1906,64.4162,14.010000000000048,77,100,1.39,RU,1688866258
218,taoudenni,22.6783,-3.9836,38.01000000000005,14,0,2.25,ML,1688866258
219,coahuayana de hidalgo,18.7,-103.6583,25.100000000000023,87,98,1.22,MX,1688866259
220,onguday,50.75,86.15,15.310000000000002,86,96,0.55,RU,1688866259
221,takoradi,4.8845,-1.7554,23.840000000000032,93,98,2.76,GH,1688866260
222,invercargill,-46.4,168.35,9.520000000000039,81,100,0.59,NZ,1688866260
223,oliver,49.1831,-119.5524,33.950000000000045,21,79,2.06,CA,1688866260
224,hasaki,35.7333,140.8333,31.220000000000027,80,100,8.31,JP,1688866261
225,acarau,-2.8856,-40.12,25.27000000000004,85,0,5.63,BR,1688866261
226,guerrero negro,27.9769,-114.0611,18.379999999999995,77,0,7.52,MX,1688866262
227,san antonio de pale,-1.4014,5.6325,23.25,86,100,4.85,GQ,1688866262
228,talnakh,69.4865,88.3972,14.560000000000002,96,100,2.8,RU,1688866263
229,kaiyuan,23.6977,103.3037,25.340000000000032,68,100,2.43,CN,1688866263
230,boundiali,9.5217,-6.4869,22.620000000000005,85,100,1.59,CI,1688866264
231,hammerfest,70.6634,23.6821,7.25,81,0,2.06,NO,1688866265
232,kiboga,0.9161,31.7742,16.99000000000001,77,97,0.56,UG,1688866265
233,svobodnyy,51.4,128.1333,28.74000000000001,44,99,2.55,RU,1688866266
234,mount gambier,-37.8333,140.7667,14.010000000000048,71,81,5.8,AU,1688866266
235,tralee,52.2704,-9.7026,13.100000000000023,84,100,3.08,IE,1688866267
236,tondano,1.3038,124.9112,23.05000000000001,65,97,1.3,ID,1688866267
237,porto murtinho,-21.6989,-57.8825,25.390000000000043,54,94,1.7,BR,1688866268
238,roanoke,37.271,-79.9414,26.629999999999995,85,40,3.09,US,1688866008
239,prince albert,53.2001,-105.7677,22.970000000000027,46,75,6.69,CA,1688866203
240,kailua-kona,19.6406,-155.9956,27.980000000000018,81,100,3.09,US,1688866269
241,rudnya,54.947,31.0934,11.100000000000023,93,0,2.87,RU,1688866270
242,aleg,17.0481,-13.9209,30.33000000000004,46,28,6.87,MR,1688866270
243,lompoc,34.6391,-120.4579,20.939999999999998,78,100,8.23,US,1688866271
244,tsiombe,-25.3,45.4833,17.840000000000032,73,0,2.38,MG,1688866271
245,rzhanitsa,53.4284,33.923,12.670000000000016,80,100,2.76,RU,1688866272
246,ji'an,27.1172,114.9793,32.54000000000002,58,99,5.29,CN,1688866272
247,stanley,54.868,-1.6985,16.27000000000004,94,20,2.06,GB,1688866273
248,altay,47.8667,88.1167,22.03000000000003,42,99,1.44,CN,1688866273
249,ar ruways,24.1103,52.7306,30.510000000000048,74,9,3.99,AE,1688866274
250,phek,25.6667,94.5,18.49000000000001,96,100,0.14,IN,1688866274
251,sereflikochisar,38.9393,33.5386,17.390000000000043,75,10,5.22,TR,1688866275
252,lethbridge,49.7,-112.8186,29.27000000000004,26,20,3.09,CA,1688866275
253,cherykaw,53.5692,31.3793,11.420000000000016,86,6,2.92,BY,1688866276
254,flin flon,54.7682,-101.865,16.090000000000032,90,100,2.03,CA,1688866276
255,nyurba,63.2842,118.3319,20.57000000000005,43,97,1.53,RU,1688866277
256,ardabil,38.2498,48.2933,13.75,62,40,3.09,IR,1688866277
257,selkirk,50.1436,-96.8845,22.08000000000004,58,100,3.88,CA,1688866092
258,patacamaya,-17.2333,-67.9167,7.270000000000039,55,5,2.28,BO,1688866279
259,vuktyl,63.8567,57.3094,11.730000000000018,81,100,3.49,RU,1688866280
260,keetmanshoop,-26.5833,18.1333,5.510000000000048,70,0,5.14,NA,1688866280
261,palora,-1.7,-77.9333,18.160000000000025,96,87,0.96,EC,1688866281
262,pariaman,-0.619,100.12,26.03000000000003,71,76,1.31,ID,1688866281
263,badger,64.8,-147.5333,19.430000000000007,46,20,6.69,US,1688866282
264,iskateley,67.6803,53.1512,6.060000000000002,74,100,4.7,RU,1688866282
265,dudinka,69.4058,86.1778,14.79000000000002,70,100,3.15,RU,1688866284
266,assab,13.0092,42.7394,33.08000000000004,63,81,4.97,ER,1688866284
267,sibiti,-3.6819,13.3499,17.07000000000005,94,51,0.74,CG,1688866285
268,qarauyl,48.9451,79.255,19.930000000000007,53,63,4.97,KZ,1688866285
269,port elizabeth,-33.918,25.5701,11.160000000000025,59,0,8.75,ZA,1688866286
270,manay,7.215,126.5397,29.370000000000005,69,72,1.71,PH,1688866287
271,togur,58.3631,82.8265,16.720000000000027,92,100,4.03,RU,1688866287
272,changping,40.2186,116.2197,31.80000000000001,27,6,2.8,CN,1688866288
273,kapa'a,22.0752,-159.319,29.99000000000001,70,0,7.2,US,1688866288
274,nadym,65.5333,72.5167,12.510000000000048,59,100,4.27,RU,1688866288
275,bastia,42.6667,9.3333,23.890000000000043,73,0,2.06,FR,1688866289
276,egilsstadir,65.2653,-14.3948,14.950000000000045,88,0,1.54,IS,1688866289
277,jayapura,-2.5333,140.7,29.660000000000025,79,100,1.98,ID,1688866290
278,ulety,51.3572,112.4849,22.970000000000027,59,63,0.81,RU,1688866291
279,la sarre,48.8002,-79.1996,16.879999999999995,84,93,3.65,CA,1688866070
280,callao,-12.0667,-77.15,21.160000000000025,73,40,5.66,PE,1688866060
281,vanimo,-2.6741,141.3028,25.25,91,100,2.38,PG,1688866292
282,macusani,-14.0833,-70.4333,2.2600000000000477,82,0,1.49,PE,1688866293
283,hamilton,39.1834,-84.5333,23.890000000000043,89,75,1.54,US,1688866294
284,puerto penasco,31.3167,-113.5333,30.510000000000048,69,0,3.13,MX,1688866069
285,kachug,53.9606,105.8817,24.78000000000003,57,32,1.99,RU,1688866295
286,vizinga,61.0749,50.1031,15.550000000000011,96,100,2.52,RU,1688866295
287,broken hill,-31.95,141.4333,13.680000000000007,57,0,5.1,AU,1688866268
288,kaa-khem,51.6833,94.7333,21.610000000000014,61,3,1.42,RU,1688866296
289,sao jose,-28.2333,-49.1667,15.740000000000009,98,100,0.61,BR,1688866085
290,tottori,35.5,134.2333,26.04000000000002,89,75,1.54,JP,1688866044
